repo,relpath,size_bytes,sha256,sha1_blob,loc,top_level_symbols
mercury,src/omni_mercury_engine/ml/online_learning.py,26681,ff1cc6e6b736f412f761b996af4389ed23023219f18dfeefda5442dbdc25604d,56a88cb0999ab7488d9a7789b819eff3e4ed59af,813,"cls:UpdateStrategy;cls:RetrainingTrigger;cls:StreamingSample;cls:OnlineLearningMetrics;cls:RetrainingEvent;cls:SampleBuffer;cls:OnlineLearner;cls:SGDOnlineLearner;cls:PassiveAggressiveOnlineLearner;cls:OnlineLearningPipeline;def:create_online_pipeline;__all__:OnlineLearner,OnlineLearningMetrics,OnlineLearningPipeline,PassiveAggressiveOnlineLearner,RetrainingEvent,RetrainingTrigger,SGDOnlineLearner,SampleBuffer,StreamingSample,UpdateStrategy,create_online_pipeline"
mercury,src/omni_mercury_engine/ml/optimization.py,23299,b46805d83ba50cce9d0befebd27586a28f4eecec9641491a8313708f69499b5e,d9d06708ab3a98a52563e44cc7282f8d5a574274,738,cls:OptimizationConfig;cls:MemoryEfficientCache;def:memory_efficient_lru_cache;cls:MemoryManager;def:compile_model;cls:ParallelExecutor;cls:DDPScaler;def:estimate_batch_size;cls:OptimizationResult;def:apply_all_optimizations;def:parallel_map;def:get_optimal_batch_size
mercury,src/omni_mercury_engine/ml/ppo_trainer.py,21137,8b349e69af3cc2f92372cb047f0329431ae6459ae40a877cd7f02323cb0edcf7,aabe8a57f95baad745102cc7c3a9886d8207280e,673,"cls:PPOConfig;cls:TrainingStats;cls:BaseCallback;cls:ConvergenceMonitor;cls:CheckpointCallback;cls:PPOTrainer;cls:MultiEnvPPOTrainer;def:create_ppo_trainer;def:create_multi_env_trainer;__all__:HAS_STABLE_BASELINES,CheckpointCallback,ConvergenceMonitor,MultiEnvPPOTrainer,PPOConfig,PPOTrainer,TrainingStats,create_multi_env_trainer,create_ppo_trainer"
mercury,src/omni_mercury_engine/ml/three_r_attention.py,21460,7995d90045b197811d3cf96e0235ec5ee2fae75f88c79826b8f382aa764f6fd5,49f5fb8f1df1db36161090b1af89e9de42214aa3,510,"__all__:ThreeRAnomalyTransformer,ThreeRAttentionBlock;cls:ThreeRAttentionBlock;cls:ThreeRAnomalyTransformer"
mercury,src/omni_mercury_engine/ml/training.py,37854,ce2f5ab490afc27f0deb8859177f7a09fddba5983d8386ae0f49ba99e45d4848,7b7109c13eea3e50b7c83d4cbf757dd95f300e70,1140,"__all__:HAS_PYTORCH_LIGHTNING,AnomalyDataset,EarlyStopping,FusionTrainer,LearningRateScheduler,LyapunovAnomalyLoss,MercuryExponentialDecayOptimizer,MercuryHarmonicOptimizer,MercuryMomentumOptimizer,MercuryOptimizer,ThreeRAnomalyTrainer,Trainer,TrainingConfig,create_mercury_optimizer;cls:TrainingConfig;cls:EarlyStopping;cls:LearningRateScheduler;cls:Trainer;cls:MercuryOptimizer;cls:MercuryMomentumOptimizer;cls:MercuryExponentialDecayOptimizer;cls:MercuryHarmonicOptimizer;cls:LyapunovAnomalyLoss;def:create_mercury_optimizer;cls:AnomalyDataset;cls:FusionTrainer;cls:ThreeRAnomalyTrainer"
mercury,src/omni_mercury_engine/ml/vae_pattern_learner.py,6252,b6bedf5d6ff06883fee08642722bbf9424b3ab57daa50b6c130356666a85ade9,3746a786629842e5af420a04007fa0cd42042366,187,cls:VAE;cls:VAEPatternLearner
mercury,src/omni_mercury_engine/models/__init__.py,7398,ca23d84f2f339b0bdcfc0d29256ed4b7145e7b497542b22babcb180ff1446898,1f08e2d446e71b655b5d53148d2afa80e516e0bd,167,"__all__:AdvancedBiometricEngine,AdversarialTrainer,AffectiveAnomalyModel,AgeProgressionEngine,AnomalyTransformerEncoder,AssociationDiscrepancyModule,AstrophysicalAnomalyModel,BiometricAnomalyModel,ChemistryAnomalyDetector,ConsciousnessPreservationModel,FocusScoreConditioning,GatedFeatureFusion,IsotopePredictor,MAATModel,MAMLOptimizer,MambaSSM,MultiverseOmniEngine,NeuralCognitiveModel,NeurosymbolicEngine,NuclearForensicsAnalyzer,ParapsychologyDetector,PriorAssociation,QuantumAgeVariant,QuantumAnomalyModel,QuantumCircuit,QuantumEngine,QuantumGate,RadiologicalThreatAssessor,SeriesAssociation,SimulationModule,SparseAttention,TranADModel"
mercury,src/omni_mercury_engine/models/affective.py,2252,33f23fb2ee2b10bb63693be73cea1686a92df2846282adff8c397d25157ac940,f4f7d89feda8e24f701c7211b8b02c5843487210,64,cls:AffectiveAnomalyModel
mercury,src/omni_mercury_engine/models/astrophysical.py,5226,b7dab412e1193aab83af710316c535fe7364cfc675a5b6440ba15960ef029306,33ba17b889c8761573a35edc502d3bb75b4f205e,138,cls:AstrophysicalAnomalyModel
mercury,src/omni_mercury_engine/models/biometric.py,11019,a53ac02aaaf7e58667224c79098aacf9f29744fe868a46e01c9131cb476cd845,9922800ca716c4cbc2b3f84ecc1ef8b874f48be3,292,cls:HarmonicDecomposer;cls:FourierAnalyzer;cls:BiometricAnomalyModel
mercury,src/omni_mercury_engine/models/biometric_advanced.py,25878,4dfd17e0b216d62a7e47deee764e5c399c9f6acb851298ff4b0217977e57515b,efaebff2921404f023da6b141954d9c0b078e6ca,787,"cls:MatchCategory;cls:BiometricResult;cls:AgeProgressionResult;cls:BiometricFusion;cls:AdvancedBiometricEngine;cls:AgeProgressionEngine;cls:QuantumAgeVariant;__all__:DEEPFACE_AVAILABLE,FACENET_AVAILABLE,FACE_RECOGNITION_AVAILABLE,AdvancedBiometricEngine,AgeProgressionEngine,AgeProgressionResult,BiometricFusion,BiometricResult,MatchCategory,QuantumAgeVariant"
mercury,src/omni_mercury_engine/models/chemistry.py,26744,f3d31c1a15aa8b53471844d1f4787ba841f5ecf8e6d65852f63190cbaee95f41,29179e478a1240db9c6f417be75e11bbf111c289,719,cls:ElementGroup;cls:ChemicalAnomalyResult;cls:PeriodicTableEncoder;cls:ChemistryAnomalyDetector;def:create_omni_chemistry_scalars
mercury,src/omni_mercury_engine/models/consciousness.py,5625,f14b116c0af1bb5bff2736da91ce266f4a26f6334a4abf5d6956bfb3ad8a383e,05b4da1aacabccfbb902f7b70ed63f4f0192794d,150,cls:ConsciousnessPreservationModel
mercury,src/omni_mercury_engine/models/foundation/__init__.py,2939,743906a2529134e8ce56b1f0a02703a767237ffa791b6ed39c8a8258ea09a488,546ffa893f1c152ed8f4d3ab8dc917cad2196821,93,"__all__:BaseFoundationAdapter,BaseFoundationModel,ChronosAdapter,FallbackLLMChain,ForecastResult,FoundationEnsemble,FoundationModelConfig,MatrixProfileAdapter,MatrixProfileDetector,ModelConfiguration,ModelProfile,OllamaConfig,OllamaLLMAdapter,OllamaModel,TemplateLLMAdapter,TimeGPTAdapter,create_fallback_chain,create_ollama_adapter"
mercury,src/omni_mercury_engine/models/foundation/base_foundation.py,19870,c0d33f73848a76244b71a9c5d37fe795b4228fdaa6eaabaa6011f40825dac86a,25b3bb15d62db8aa94b9db27813f4743031f3244,647,cls:ForecastResult;cls:FoundationModelConfig;cls:BaseFoundationModel;cls:BaseFoundationAdapter
mercury,src/omni_mercury_engine/models/foundation/chronos_adapter.py,12850,6ed4e11ddac2499d6e2e4b0ff4675e8e2336c6708ccd019690e92860451eb1bd,33f8007bb4efe34e12d9ee3cc6a2968e75ad0c70,384,cls:ChronosConfig;cls:ChronosAdapter
mercury,src/omni_mercury_engine/models/foundation/ensemble.py,14654,62bd022605ea7433453e27bdf1433e752cda00bac26eabc70d7e9c2111ece057,cb5057bda502f372c43a42afb5f0848cbfd637d0,440,cls:EnsembleConfig;cls:FoundationEnsemble
mercury,src/omni_mercury_engine/models/foundation/llm_adapter.py,28638,67126d51729cf5204e2fcf455aa94be90104ad9548b0f7ecd8fb9b2ac6c45a25,d02a402aa53c2664fe1e1e1d078ddd97ec0b992d,831,cls:LLMProvider;cls:LLMConfig;cls:AnomalyPrompt;cls:LLMAnomalyResult;cls:BaseLLMAdapter;cls:MockLLMAdapter;cls:HuggingFaceLLMAdapter;cls:ZeroShotAnomalyDetector;cls:TextLogAnomalyDetector;def:create_llm_detector
mercury,src/omni_mercury_engine/models/foundation/matrix_profile.py,18263,fff6f1baff39e2291168c30362edf07d9a2978a77aeea0c7cb85b35a0fb620cb,d034f425eca457c84ba71920f1cfe6e7c4ceb45a,559,cls:MatrixProfileConfig;cls:MatrixProfileDetector
mercury,src/omni_mercury_engine/models/foundation/ollama_adapter.py,52860,1896372ebe0c8d2cfd917505911ffa45449c8c44ba25d0b19894c14c7459c01b,dd3d56577f2c54c606ee6b5710aa1f5244b4eb99,1454,cls:OllamaModel;cls:OllamaConfig;cls:ModelProfile;cls:OllamaLLMAdapter;cls:TemplateLLMAdapter;cls:OpenAICloudAdapter;cls:AnthropicCloudAdapter;cls:HuggingFaceCloudAdapter;cls:XAIGrokAdapter;cls:DeepSeekAdapter;cls:CursorAdapter;cls:CohereCloudAdapter;cls:GeminiCloudAdapter;cls:FallbackLLMChain;cls:ModelConfiguration;def:create_ollama_adapter;def:create_fallback_chain
mercury,src/omni_mercury_engine/models/foundation/timegpt_adapter.py,14397,80aebfffe3fb8cf5316f6529618825331941a36a9fc35367b25e953434ec0c42,e42bf3059d2053081d6d2feebc7bc1c8ab37960c,451,cls:TimeGPTConfig;cls:TimeGPTAdapter
mercury,src/omni_mercury_engine/models/isotope_predictor.py,17048,ab8e22b5c01604cbde1426134bbd2c034e84d5856adae9cb01acadc72944c431,f14257536951a5b5e216ab60a9c302a31c017114,495,cls:IsotopeType;cls:ThreatLevel;cls:IsotopePredictionResult;cls:IsotopeRatioAnalyzer;cls:NuclearForensicsAnalyzer;cls:RadiologicalThreatAssessor;cls:IsotopePredictor
mercury,src/omni_mercury_engine/models/lstm_ae.py,13356,6c5f0f44c46db6923c3ad0edfe74480f8c52cde66ad35e62a0ced4a75a90535c,d9b179559d8b2122ea3c0e56452276872fdf3093,411,cls:LSTMAutoencoder;cls:AnomalyDetector;def:evaluate_detector
mercury,src/omni_mercury_engine/models/multiverse.py,12869,6473935e8983866949e7246bfaf0a15fe91d75556522e830903307e450d6a10a,e644be7b3725c53a5a2b28b5f4dfa1467599c11a,361,cls:UniverseState;cls:Universe;cls:MultiverseOmniEngine
mercury,src/omni_mercury_engine/models/neural.py,6799,7b69e67f3455e0450bcbc8f99b59ba1a65ace30233b254a38efad908a2189349,643115bda63c192feb6dd4535cb8835de42e53db,174,cls:NeuralCognitiveModel
mercury,src/omni_mercury_engine/models/neurosymbolic.py,24437,26dd2321824e9e67c94f151490a5fb4dd354ce32befb373cb0613f30407ff846,b2dfb908aba6620667b1329643dc6e4d7625f47a,710,cls:ReasoningMode;cls:SymbolicRule;cls:ReasoningResult;cls:LogicTensorNetwork;cls:SymbolicReasoningLayer;cls:NeurosymbolicEngine
mercury,src/omni_mercury_engine/models/neurosymbolic_enhanced.py,47358,b3fabefde2f27526f1beec11c853ab852801e7e72a5e24076f1749f120004c1f,2ee58c6f1a7b2533bd33e6571755d557551e8a05,1430,cls:FuzzySemantics;cls:FuzzyOperators;cls:EnhancedLogicTensorNetwork;cls:GraphNode;cls:GraphEdge;cls:TemporalRule;cls:TemporalGraphReasoner;cls:CommonsenseRelation;cls:KnowledgeGraphBridge;cls:ReasoningState;cls:MetaCognitionLayer;cls:CausalEdge;cls:CausalReasoningModule;cls:ProbabilisticLogicLayer;cls:EnhancedNeurosymbolicEngine
mercury,src/omni_mercury_engine/models/parapsychology.py,22908,8a547337b59cd644abd1ae5c1ac2b89fcb7ac2384063616bc74f1eeffc369d03,d82db0fa445c39dbb2b0309a0af5508cd0691e9c,620,cls:PsiPhenomenon;cls:ParapsychologyResult;cls:ConsciousnessFieldAnalyzer;cls:ParapsychologyDetector;def:create_omni_psi_scalars
mercury,src/omni_mercury_engine/models/quantum.py,20660,8402700922c6c1ee1c0f4357ae96aa7d582c279b2be0e57b5a35e553a10bb7a7,d5d819651c6d1c7670ed7dc32392acf3c849ed0e,551,cls:ErrorCorrectionCode;cls:NoiseModel;cls:DecoherenceConfig;cls:QuantumAnomalyModel
mercury,src/omni_mercury_engine/models/quantum_engine.py,23654,f4a891bc008ebd57bd37efb03b98b88f06a6b0ef611f2ba659d447af750dc9ff,9baefd960337e6b2b5cad5985d36a850b3618284,720,"cls:QuantumState;cls:QuantumGate;cls:QuantumCircuit;cls:GroverSearchResult;cls:QKDResult;cls:AnnealingResult;cls:QuantumEngine;__all__:AnnealingResult,GroverSearchResult,QKDResult,QuantumCircuit,QuantumEngine,QuantumGate,QuantumState"
mercury,src/omni_mercury_engine/models/simulation.py,25165,e9f2279bde60746c1c544080ef764487dbcbb1db7208746e100f7f9ba16ffaf7,2545d31c2ba3f85756d42d625fb176e0eb72bbd8,636,cls:SimulationModule
mercury,src/omni_mercury_engine/models/sota/__init__.py,1610,b62cfa7df4b0fbcc878c860c191dace6b373613af0540594bfeaa83060da60e1,cea5fe6e916f8fe099c7cbd940f4693ba3a490f8,58,"__all__:AdversarialTrainer,AnomalyTransformerEncoder,AssociationDiscrepancyModule,FocusScoreConditioning,GatedFeatureFusion,MAATModel,MAMLOptimizer,MambaSSM,PriorAssociation,SeriesAssociation,SparseAttention,TranADModel"
mercury,src/omni_mercury_engine/models/sota/association_discrepancy.py,22885,c1b29ac8e3943eaebafe8c8c1b83416c8fc3226e7eaf115b16d2e56e501d6a1f,b2626ae25678ee9e8c5dabba644c4681b2a48de7,668,"__all__:AnomalyTransformerEncoder,AssociationDiscrepancyLoss,AssociationDiscrepancyModule,PriorAssociation,SeriesAssociation;cls:AssociationConfig;cls:PriorAssociation;cls:SeriesAssociation;cls:AssociationDiscrepancyModule;cls:AnomalyTransformerEncoder;cls:AnomalyTransformerEncoderLayer;cls:PositionalEncoding;cls:AssociationDiscrepancyLoss;def:apply_ethical_constraints"
mercury,src/omni_mercury_engine/models/sota/maat.py,26616,52f4054040bda61001b78525dd604630272d11f8cb7683772f303bc920edc83a,b0d249f5d003b87bad330ed1a5d9c29fb8a9ccdc,872,"__all__:GatedFeatureFusion,MAATConfig,MAATModel,MambaSSM,SelectiveSSM,SparseAttention;cls:MAATConfig;cls:SparseAttention;cls:SelectiveSSM;cls:MambaSSM;cls:GatedFeatureFusion;cls:MAATEncoderLayer;cls:MAATModel;cls:PositionalEncoding;cls:MAATLoss"
mercury,src/omni_mercury_engine/models/sota/registry.py,9524,d3673eda8aaf863e1d600ca53bcfbb37f175fd0082bc4fc073ed726688ba3df3,02ed44056e9e0ea2e534ab097791bdd613deac3c,316,cls:ModelInfo;cls:SOTARegistry;def:get_model;def:list_models
mercury,src/omni_mercury_engine/models/sota/tranad.py,27905,b5ede6425fefb9a9935649d5ff36369b5690c003103266962d143830aa0fd74c,93921f2b6a06257127e821c0ab3e48f99d934ed3,879,"__all__:AdversarialTrainer,FocusScoreConditioning,MAMLOptimizer,TranADConfig,TranADModel,TransformerDecoder,TransformerEncoder;cls:TranADConfig;cls:FocusScoreConditioning;cls:TransformerEncoder;cls:TransformerDecoder;cls:TranADModel;cls:Discriminator;cls:AdversarialTrainer;cls:MAMLOptimizer;cls:PositionalEncoding;cls:TranADLoss"
mercury,src/omni_mercury_engine/narrative/__init__.py,4680,1cc6e5d4ad102874c6e3c5a3bf4649f6123c69410b3b7b5e7272751cea3ef7b1,9de526f67c3f2d1624b0009e298184bf5308ec28,168,"__all__:AnomalyVisualType,AudioAnomalyType,AudioSegment,CommunicationModifiers,CommunicationTone,ConfidenceLevel,ConversationContext,ConversationTurn,ConversationType,DatabaseRetriever,ExternalInformationRetriever,ExternalResult,ExternalSearchConfig,ExternalSourceType,InitiativeEvent,InitiativeThreshold,InitiativeType,KnowledgeRetriever,MemoryContext,MemoryRelevance,MemorySurface,MercuryConversationInterface,MercuryResponse,MercuryVoice,ModalityType,MultiModalDetection,MultiModalNarration,MultiModalNarrator,NarrativeEngine,NarrativeResult,NarrativeStyle,PersonalityEngine,PersonalityProfile,PredictionHistory,ProactiveMonitor,QueryIntent,ReasoningChainNarrative,RegionOfInterest,RetrievalResult,RetrievalSource,SearchResponse,SimilarEvent,VerbosityLevel,VigilanceLevel,VoiceResponse,WebSearchProvider,WebSearchRetriever,create_external_retriever,create_mercury_interface,create_mercury_voice,create_multimodal_narrator,narrate_audio_detection,narrate_image_detection"
mercury,src/omni_mercury_engine/narrative/engine.py,28760,444026a67621657038dc9227c4490237726c3869eccc373eff05a4dc788914d2,bb6d6dfc1ff1f399d5d0390385cd29a4eb357eab,761,cls:NarrativeStyle;cls:ConfidenceLevel;cls:ReasoningChainNarrative;cls:NarrativeResult;cls:NarrativeEngine
mercury,src/omni_mercury_engine/narrative/external_retrieval.py,31631,2d7ca076fbc3c2e08ac471778eb49cd4d336815d09f0b0955d7a4d23f2611973,f852fb1741678ebe35cab935aad9f6839721d4b6,968,cls:ExternalSourceType;cls:WebSearchProvider;cls:ExternalResult;cls:ExternalSearchConfig;cls:ResultCache;cls:BaseExternalRetriever;cls:WebSearchRetriever;cls:DatabaseRetriever;cls:ExternalInformationRetriever;def:create_external_retriever
mercury,src/omni_mercury_engine/narrative/interface.py,19674,a8659d737b784d29c77102ac8c6554fcbc030c471d36e701c3d3b17f655c69ca,e6f166025511f63d561c16c72fde9e49150069ab,568,cls:ConversationContext;cls:MercuryResponse;cls:MercuryConversationInterface;def:create_mercury_interface
mercury,src/omni_mercury_engine/narrative/memory_surface.py,24299,3c15530efbc858b86a54f7bb496a6f294885e7d5a758604e53c55b32faeab9fc,d373b978c2c1e862c89480fe1adba04b20c9836e,655,cls:MemoryRelevance;cls:SimilarEvent;cls:PredictionHistory;cls:MemoryContext;cls:MemorySurface
mercury,src/omni_mercury_engine/narrative/multimodal.py,22767,0dba176da64e03fb3f2de87518112bdfde78b00ca54a8d4a6741d7605733c44b,627b890fbe7088f248d168e324a44eeb0153f4b2,637,cls:ModalityType;cls:AnomalyVisualType;cls:AudioAnomalyType;cls:RegionOfInterest;cls:AudioSegment;cls:MultiModalDetection;cls:MultiModalNarration;cls:MultiModalNarrator;def:create_multimodal_narrator;def:narrate_image_detection;def:narrate_audio_detection
mercury,src/omni_mercury_engine/narrative/personality.py,20552,7c3f4da453f5fe9d66225939d20751f200dcafa22eea3cbfe3742059df6c4902,c09418964637935d1c0211549d293bbc724c5fd3,560,cls:CommunicationTone;cls:VerbosityLevel;cls:PersonalityProfile;cls:CommunicationModifiers;cls:PersonalityEngine
mercury,src/omni_mercury_engine/narrative/proactive.py,24599,7054414dcabc6c16fa5b6397eb1611e4fb52d863480d9faf92abb3cdce373586,ca25897ef1092a2700c7dd385fc0812972ac521e,684,cls:VigilanceLevel;cls:InitiativeType;cls:InitiativeThreshold;cls:InitiativeEvent;cls:PatternAccumulator;cls:ProactiveMonitor
mercury,src/omni_mercury_engine/narrative/retriever.py,22647,a75d882af63ba885249e7dfaf61221afeb5c909e22b0a65cd9cdd2443c64eb9a,159d214424ee69b8ae926a7a26ce8616308c81ee,609,cls:RetrievalSource;cls:QueryIntent;cls:RetrievalResult;cls:SearchContext;cls:SearchResponse;cls:KnowledgeRetriever
mercury,src/omni_mercury_engine/narrative/voice.py,34658,744a235c313f22a9580cd2fa5f79648be8d0584eb13db4d7778dee108f83699f,18f28cabeab9357fcd3cd842bf1a6763bf7043dc,934,cls:ConversationType;cls:ConversationTurn;cls:VoiceResponse;cls:MercuryVoice;def:create_mercury_voice
mercury,src/omni_mercury_engine/ocean/__init__.py,896,134b7450f65345f0c46ec56722234914334f81d81d49a3e76620e2386bcb73ff,f8150cb587f8718dce8df0f216646f5cf5bc44f2,23,__all__:OceanographyPatterns
mercury,src/omni_mercury_engine/ocean/oceanography_patterns.py,11075,fe5f9fca90cdc8450b6a76cee4f531e3913081ef4922016f755da527943b7cd2,90a1ca91a0ffcd3630e86ae32e6012eb7ac28880,333,cls:DepthLevel;cls:WavePattern;cls:OceanographyPatterns
mercury,src/omni_mercury_engine/py.typed,0,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,e69de29bb2d1d6434b8b29ae775ad8c2e48c5391,,
mercury,src/omni_mercury_engine/quantum_computing/__init__.py,1742,b514dcf82a39da1426251e21908e0e2cf2c2dbd89155552992b4c97870d36145,79f088a582f40a7e96f7933b1dd4c424cb2dde48,64,"__all__:AnomalyEncodingCircuit,BackendConfig,ErrorMitigationCircuit,ExecutionResult,HybridOptimizer,JobStatus,OptimizationResult,QAOAAnomalyDetector,QuantumAnomalyDetector,QuantumCircuitBuilder,QuantumDetectionResult,QuantumExecutor,QuantumFeatureMap,QuantumKernel,QuantumResourceEstimate,VQEAnomalyDetector,VariationalCircuit"
mercury,src/omni_mercury_engine/quantum_computing/circuits.py,28621,e93f5e55354115a097f7e9092578dc99e21d0ebdafc3325ef759c13246608005,7f1df781a30b7ef5571aaeadc304a87e78531391,893,cls:EncodingType;cls:VariationalAnsatz;cls:CircuitMetadata;cls:SimulatedQuantumCircuit;cls:QuantumCircuitBuilder;cls:AnomalyEncodingCircuit;cls:VariationalCircuit;cls:QuantumFeatureMap;cls:ErrorMitigationCircuit
mercury,src/omni_mercury_engine/quantum_computing/detector.py,13971,16b69ca5907de8dce9675ccec6cf13504d79602f76f157521aa9c9d40c824787,ab50cc970b23574219a933fb7401fcad4ca636de,438,cls:QuantumDetectionResult;cls:QuantumResourceEstimate;cls:QuantumAnomalyDetector
mercury,src/omni_mercury_engine/quantum_computing/executor.py,16226,1e7e8c1ecd50cbe96394cf3706d9151ad6d306930e3d64ff1ec6ca0aad939ab4,c3a4ea8fab8dcb4e9175399ce017dd748cbc3046,567,cls:JobStatus;cls:BackendType;cls:BackendConfig;cls:ExecutionResult;cls:QuantumJob;cls:SimulatorBackend;cls:IBMQuantumBackend;cls:QuantumExecutor;cls:BatchExecutor
mercury,src/omni_mercury_engine/quantum_computing/hybrid.py,20516,e28803bc9cdb72a96a1e7f8b606f0f3d89a7db49675d49c47875fc6d9cf91b3d,78cafccbcac08839b72d005fcf4d8b653d93ee8e,670,cls:OptimizationResult;cls:ClassicalOptimizer;cls:HybridOptimizer;cls:QuantumKernel;cls:VQEAnomalyDetector;cls:QAOAAnomalyDetector
mercury,src/omni_mercury_engine/resilience/__init__.py,1986,9c52b73951d16b30236d4d273b3dc5c41857fab4a522e4ccc85ba72e156b1daf,f5d864942b1235fcd23fcb441690282b437628c6,63,"__all__:AdaptiveDefenseSystem,AnomalySignature,CircuitBreaker,DataLoaderCircuitBreaker,DetectorCircuitBreaker,ExternalIntegrationCircuitBreaker,HealthMonitor,RetryPolicy,SelfHealingEngine,get_all_breaker_stats,get_data_loader_breaker,get_detector_breaker,get_integration_breaker,get_open_breakers,reset_all_breakers,with_circuit_breaker"
mercury,src/omni_mercury_engine/resilience/api_circuit_breakers.py,8630,d64a49e704844e5fe875e05b2dd37b44708a4dd3844fe5b183965cad59fe4e09,3dbc273dbbd13a632bb9c77ef36e28e0b61dfe95,275,cls:DataLoaderCircuitBreaker;cls:DetectorCircuitBreaker;cls:ExternalIntegrationCircuitBreaker;def:get_data_loader_breaker;def:get_detector_breaker;def:get_integration_breaker;def:with_circuit_breaker;def:get_all_breaker_stats;def:reset_all_breakers;def:get_open_breakers
mercury,src/omni_mercury_engine/resilience/circuit_breaker.py,1540,eb36d67d8cfc7cebf17467254b4db3ae62caa64a2aa96cbe41cf98aff37fe483,4501ed9aa4429fa096e66fae8950a0b75c55bece,47,"__all__:CircuitBreaker,CircuitBreakerConfig,CircuitBreakerOpenError,CircuitState"
mercury,src/omni_mercury_engine/resilience/health_monitoring.py,3243,95c82b4da9928b7a719077e65cd3cfb411e7bdf5667c41429b38bb608a6dc73c,8b69f836d690e11afccae9406f3a0d801443dd2a,94,cls:HealthMetrics;cls:HealthMonitor
mercury,src/omni_mercury_engine/resilience/retry.py,2230,818a3cec138f22249e3f5ad81de25efa8ca0bdee5ad748f8c0c9625987654fc2,d10e6114d08582a7d6cfa1c42ea4bea7c39d5b5e,71,cls:RetryPolicy
mercury,src/omni_mercury_engine/resilience/self_healing.py,22163,44cba41d7af06dfb5c03c29ed04c90e12bae71310ebf1d246b21b06f81fbbb14,7a6dfb1d1106eece3dbc20ee40c0186d072f3029,613,cls:AnomalySignature;cls:AdaptiveDefenseSystem;cls:SelfHealingEngine
mercury,src/omni_mercury_engine/safeguards/__init__.py,1117,3a0ea3f4af1db2e7745b24b054c21cee61c1ee0af2b647caa80adf72fb65030c,1fd629cfa3393b9e8e9f1078688ef02e7e9b863c,34,"__all__:NanoSafeguardDetector,NanoSafeguardResult"
mercury,src/omni_mercury_engine/safeguards/nano_safeguards.py,21526,7fd1f914745eeef04265d82942e0c78c81c679e1449084438f2ce6b81e711217,473e53311f015ba83c0720fa03913931cee5ed87,625,cls:NanoSafeguardResult;cls:ResonanceAnalyzer;cls:NanoSafeguardDetector
mercury,src/omni_mercury_engine/scaling/__init__.py,901,1c78b8ecc883ea42b7fafec7afd62119bfc62eaabd1b47ac35a43576d748f43f,42621656fe379a30e2426229ebc5805c299cf1ce,23,"__all__:BainAIScaling,ComputeResource"
mercury,src/omni_mercury_engine/scaling/bain_ai_scaling.py,11059,9e80fff1cc2a34255e3b5f5578511f6febfc0dd812924ad8a150aba4c3fa3568,7f3437cf8136c0a0b2537856a2319b845730336f,287,cls:ComputeResource;cls:BainAIScaling
mercury,src/omni_mercury_engine/scaling/distributed_processor.py,22477,139d82c86fa5631d5506b658fd4ae47108dd1f6486c52e9a758013806d912eac,a9af007e5cd563b4a066301c66e1ba5a0c7b9dcf,745,"cls:ProcessingStrategy;cls:LoadBalancer;cls:ProcessingConfig;cls:ChunkResult;cls:ProcessingStats;cls:ChunkGenerator;cls:WorkerPool;cls:ThreadWorkerPool;cls:ProcessWorkerPool;cls:DistributedProcessor;cls:AsyncProcessor;cls:StreamProcessor;def:create_processor;__all__:AsyncProcessor,ChunkGenerator,ChunkResult,DistributedProcessor,LoadBalancer,ProcessWorkerPool,ProcessingConfig,ProcessingStats,ProcessingStrategy,StreamProcessor,ThreadWorkerPool,WorkerPool,create_processor"
mercury,src/omni_mercury_engine/security/__init__.py,4906,744fab6ef84f901f0bd99dacf9c0436392a007b0587ec045552a757257d5a6d4,1910e56cde8408c96ccffc52c2de0e4229d4bba8,179,"__all__:AMA_CRYPTOGRAPHY_AVAILABLE,DEFAULT_MAX_BYTES,DILITHIUM_AVAILABLE,KYBER_AVAILABLE,NPZ_MAGIC,SIG_SUFFIX,SPHINCS_AVAILABLE,AlgorithmType,AuditEvent,AuditEventCategory,AuditEventSeverity,CryptoBackend,CryptoPackageConfig,CryptoPackageResult,DilithiumKeyPair,EncapsulatedSecret,HFModelPolicy,HybridSignature,HybridSignatureProvider,IntelligenceFusionEngine,KeyPair,KyberEncapsulation,KyberKeyPair,KyberProvider,MLDSAProvider,MercuryCrypto,PIIMasker,PQCBackend,PQCProductionWarning,PQCSimulationWarning,RateLimiter,SafeHFLoader,SafeHTTPClient,SecureAuditLogger,SecureDataHandler,SecureHashChain,SecurityLevel,Signature,SphincsKeyPair,SphincsProvider,ThreatDetector,UnsafeModelError,UnsafePayloadError,UnsafeSubprocessError,UnsafeURLError,assert_no_simulation_in_production,check_pqc_production_readiness,configure_audit_logger,dilithium_sign,dilithium_verify,generate_dilithium_keypair,generate_kyber_keypair,generate_sphincs_keypair,get_active_backend,get_audit_logger,get_pqc_capabilities,kyber_decapsulate,kyber_encapsulate,safe_exec,safe_load_training_data,sign_npz,sphincs_sign,sphincs_verify,verify_npz_signature"
